game_id,season,ou_line,q3_cumul,q4_total,final_total,q3_lead,avg_q_pace,pace_ratio,h1_total,q1_total,q2_total,q3_total,pace_trend,scoring_variance,late_q3_pts,late5_q3_pts,early_q3_pts,q3_intra_accel,three_rate,ft_rate,two_rate,q3_three_rate,q3_ft_rate,q3_max_run,q3_max_dry_spell,q3_turnovers,q3_fouls,q1_scoring_plays,q2_scoring_plays,q3_scoring_plays,scoring_play_trend,scoring_play_variance,lead_volatility,lead_range,q3_lead_change,late_q3_scoring_plays
401468640,2022-23,225.5,181,54,235,3,60.333333333333336,1.0702143385070215,118,51,67,63,12,6.79869268479038,11,22,37,-11,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.1875,0.21875,9,1500.0,3,9,21,31,32,11,4.96655480858378,1.7235521458237004,7,1,5
401468641,2022-23,224.0,166,53,219,2,55.333333333333336,0.9880952380952381,114,59,55,52,-7,2.8674417556808756,3,16,30,-8,0.32051282051282054,0.20512820512820512,0.47435897435897434,0.3333333333333333,0.20833333333333334,10,1080.0,4,9,29,25,24,-5,2.160246899469287,3.5153147819973287,12,-4,2
401468642,2022-23,220.0,165,53,218,3,55.0,1.0,111,54,57,54,0,1.4142135623730951,12,23,27,0,0.10309278350515463,0.4536082474226804,0.44329896907216493,0.09090909090909091,0.5151515151515151,6,613.0,4,10,30,34,33,3,1.699673171197595,4.003317598840925,14,14,10
401468644,2022-23,233.0,173,54,227,13,57.666666666666664,0.9899856938483548,122,59,63,51,-8,4.988876515698588,9,21,27,-3,0.0989010989010989,0.24175824175824176,0.6593406593406593,0.07692307692307693,0.23076923076923078,17,1229.0,2,7,30,35,26,-4,3.6817870057290873,7.210433686962361,21,19,5
401468645,2022-23,226.5,166,59,225,28,55.333333333333336,0.9771891096394407,97,59,38,69,10,12.918548250050733,13,23,42,-15,0.10869565217391304,0.31521739130434784,0.5760869565217391,0.0975609756097561,0.43902439024390244,7,1103.0,2,17,30,21,41,11,8.178562764256865,4.228362952069969,13,-7,8
401468646,2022-23,239.5,185,51,236,19,61.666666666666664,1.0299234516353515,118,55,63,67,12,4.988876515698588,11,19,43,-19,0.14563106796116504,0.36893203883495146,0.4854368932038835,0.12195121951219512,0.5121951219512195,8,960.0,5,16,28,34,41,13,5.312459150169743,3.135704671254485,12,-1,7
401468647,2022-23,243.0,184,80,264,10,61.333333333333336,1.00960219478738,134,58,76,50,-8,10.873004286866726,9,15,30,-10,0.23333333333333334,0.23333333333333334,0.5333333333333333,0.2727272727272727,0.13636363636363635,11,1046.0,4,6,32,36,22,-10,5.887840577551898,4.085339190541606,16,-10,4
401468648,2022-23,215.5,191,40,231,1,63.666666666666664,1.1817478731631863,123,62,61,68,6,3.0912061651652345,7,18,42,-16,0.21782178217821782,0.3465346534653465,0.43564356435643564,0.16666666666666666,0.3055555555555556,8,659.0,1,9,33,32,36,3,1.699673171197595,1.6532795690182993,9,-2,5
401468649,2022-23,232.0,169,70,239,19,56.333333333333336,0.9712643678160919,97,49,48,72,23,11.08552609887726,16,25,40,-8,0.22093023255813954,0.26744186046511625,0.5116279069767442,0.2631578947368421,0.3684210526315789,14,796.0,3,14,26,22,38,12,6.79869268479038,10.98835953946812,33,30,9
401468650,2022-23,226.5,186,71,257,14,62.0,1.0949227373068433,123,64,59,63,-1,2.160246899469287,12,26,27,9,0.15,0.35,0.5,0.17647058823529413,0.4117647058823529,5,1319.0,1,11,29,37,34,5,3.299831645537222,3.5303120100373713,13,13,8
401468651,2022-23,233.0,183,49,232,15,61.0,1.0472103004291846,113,62,51,70,8,7.788880963698615,11,26,40,-10,0.20408163265306123,0.35714285714285715,0.4387755102040816,0.1794871794871795,0.41025641025641024,11,798.0,3,17,33,26,39,6,5.312459150169743,3.6405300722301384,15,10,7
401468653,2022-23,219.5,170,72,242,12,56.666666666666664,1.0326499620349279,113,56,57,57,1,0.4714045207910317,12,23,29,-2,0.2,0.25882352941176473,0.5411764705882353,0.2,0.36666666666666664,11,2655.0,5,12,27,28,30,3,1.247219128924647,1.5947831618540915,9,4,8
401468655,2022-23,222.0,179,44,223,7,59.666666666666664,1.075075075075075,115,64,51,64,0,6.128258770283412,13,24,32,0,0.27710843373493976,0.13253012048192772,0.5903614457831325,0.35714285714285715,0.07142857142857142,7,821.0,2,4,31,24,28,-3,2.8674417556808756,2.792429850485221,12,4,6
401468656,2022-23,231.5,188,63,251,10,62.666666666666664,1.0827933765298776,129,62,67,59,-3,3.299831645537222,9,20,31,-3,0.18085106382978725,0.22340425531914893,0.5957446808510638,0.16666666666666666,0.23333333333333334,8,917.0,2,8,34,30,30,-4,1.8856180831641267,6.146153806371123,21,-11,4
401468657,2022-23,234.5,152,54,206,28,50.666666666666664,0.8642501776830135,95,42,53,57,15,6.342099196813483,11,18,32,-7,0.24675324675324675,0.2857142857142857,0.4675324675324675,0.4166666666666667,0.08333333333333333,7,1467.0,4,1,23,30,24,1,3.0912061651652345,2.424181112102025,10,9,4
401468658,2022-23,235.5,178,70,248,14,59.333333333333336,1.0077848549186128,119,57,62,59,2,2.0548046676563256,14,24,29,1,0.15,0.37,0.48,0.15151515151515152,0.36363636363636365,8,2132.0,0,10,31,36,33,2,2.0548046676563256,2.9916573061178062,13,7,8
401468659,2022-23,238.5,196,41,237,6,65.33333333333333,1.095737246680643,128,64,64,68,4,1.8856180831641267,16,25,37,-6,0.20192307692307693,0.33653846153846156,0.46153846153846156,0.29411764705882354,0.3235294117647059,7,1289.0,3,8,31,39,34,3,3.299831645537222,4.732706056234935,19,12,8
401468660,2022-23,237.0,175,64,239,9,58.333333333333336,0.9845288326300985,120,60,60,55,-5,2.357022603955158,11,19,28,-1,0.16304347826086957,0.29347826086956524,0.5434782608695652,0.13333333333333333,0.3333333333333333,7,2598.0,5,9,31,31,30,-1,0.4714045207910317,1.7873540118993096,8,1,6
401468661,2022-23,225.0,179,48,227,9,59.666666666666664,1.0607407407407408,123,62,61,56,-6,2.6246692913372702,12,20,32,-8,0.11650485436893204,0.39805825242718446,0.4854368932038835,0.23333333333333334,0.36666666666666664,8,2123.0,8,11,38,35,30,-8,3.299831645537222,3.6908232118289037,13,-2,9
401468662,2022-23,229.5,171,57,228,9,57.0,0.9934640522875817,105,43,62,66,23,10.03327796219494,18,32,26,16,0.23595505617977527,0.3146067415730337,0.449438202247191,0.23529411764705882,0.2647058823529412,7,72.0,2,8,17,38,34,17,9.104333522498443,2.674733737883401,11,5,7
401468663,2022-23,238.5,182,61,243,10,60.666666666666664,1.0174703004891683,118,57,61,64,7,2.8674417556808756,11,20,36,-8,0.15306122448979592,0.3163265306122449,0.5306122448979592,0.13513513513513514,0.40540540540540543,7,76.0,3,10,26,35,37,11,4.784233364802441,2.007872024952563,9,0,8
401468664,2022-23,218.5,179,58,237,15,59.666666666666664,1.0922959572845157,116,56,60,63,7,2.8674417556808756,14,23,35,-7,0.1595744680851064,0.2765957446808511,0.5638297872340425,0.05714285714285714,0.2857142857142857,8,1095.0,1,11,27,32,35,8,3.299831645537222,4.4803588905619085,16,-11,8
401468665,2022-23,224.5,177,56,233,17,59.0,1.0512249443207127,114,45,69,63,18,10.198039027185569,13,25,28,7,0.2,0.44,0.36,0.19444444444444445,0.4722222222222222,13,1436.0,5,14,25,39,36,11,6.018490028422596,3.813952766652925,13,-1,7
401468666,2022-23,237.5,188,56,244,2,62.666666666666664,1.055438596491228,130,71,59,58,-13,5.90668171555645,16,22,34,-10,0.1836734693877551,0.2755102040816326,0.5408163265306123,0.16129032258064516,0.2903225806451613,6,795.0,5,11,36,31,31,-5,2.357022603955158,2.506411890372596,10,-8,8
401468668,2022-23,240.0,167,48,215,11,55.666666666666664,0.9277777777777778,117,63,54,50,-13,5.436502143433364,7,11,34,-18,0.13978494623655913,0.34408602150537637,0.5161290322580645,0.10714285714285714,0.32142857142857145,7,1620.0,7,11,32,33,28,-4,2.160246899469287,3.0369632173038226,11,-2,3
401468669,2022-23,237.5,162,57,219,4,54.0,0.9094736842105263,103,52,51,59,7,3.559026084010437,18,21,34,-9,0.11494252873563218,0.27586206896551724,0.6091954022988506,0.058823529411764705,0.3235294117647059,4,63.0,3,12,25,28,34,9,3.7416573867739413,2.4373847117465646,10,-5,8
401468670,2022-23,228.5,169,53,222,15,56.333333333333336,0.9861415025528811,113,50,63,56,6,5.312459150169743,7,18,35,-14,0.17525773195876287,0.44329896907216493,0.38144329896907214,0.1875,0.4375,10,959.0,4,15,27,38,32,5,4.4969125210773475,2.3658892343911258,10,-4,4
401468671,2022-23,220.5,177,52,229,9,59.0,1.0702947845804989,119,57,62,58,1,2.160246899469287,14,28,25,8,0.17391304347826086,0.2608695652173913,0.5652173913043478,0.22580645161290322,0.3548387096774194,6,1638.0,5,14,29,32,31,2,1.247219128924647,3.220382288490732,12,0,10
401468672,2022-23,231.5,163,52,215,3,54.333333333333336,0.9388048956083513,119,61,58,44,-17,7.408703590297623,6,11,29,-14,0.1411764705882353,0.24705882352941178,0.611764705882353,0.08,0.32,4,2677.0,3,9,28,32,25,-3,2.8674417556808756,2.08332826998372,10,-10,3
401468673,2022-23,227.5,173,37,210,17,57.666666666666664,1.0139194139194139,113,58,55,60,2,2.0548046676563256,15,21,30,0,0.19540229885057472,0.21839080459770116,0.5862068965517241,0.25,0.10714285714285714,7,1321.0,6,5,31,28,28,-3,1.4142135623730951,3.003488276696756,13,8,6
401468675,2022-23,233.5,174,63,237,2,58.0,0.9935760171306209,104,52,52,70,18,8.48528137423857,9,22,41,-12,0.17,0.43,0.4,0.15555555555555556,0.6,6,1574.0,4,23,29,26,45,16,8.339997335464536,2.4264926963440527,9,4,7
401468676,2022-23,232.0,182,37,219,6,60.666666666666664,1.0459770114942528,113,64,49,69,5,8.498365855987974,13,24,39,-9,0.24468085106382978,0.32978723404255317,0.425531914893617,0.2222222222222222,0.3333333333333333,8,1439.0,2,12,32,26,36,4,4.109609335312651,1.5780838070433971,6,-1,10
401468677,2022-23,237.5,199,54,253,11,66.33333333333333,1.1171929824561404,137,64,73,62,-2,4.784233364802441,7,20,40,-18,0.16831683168316833,0.24752475247524752,0.5841584158415841,0.2,0.2,8,1259.0,2,7,32,39,30,-2,3.8586123009300755,2.261741081490126,12,2,3
401468678,2022-23,238.5,169,65,234,1,56.333333333333336,0.9447938504542278,117,66,51,52,-14,6.847546194724712,4,12,36,-20,0.16853932584269662,0.2808988764044944,0.550561797752809,0.25,0.08333333333333333,8,1160.0,4,7,33,32,24,-9,4.0276819911981905,2.2462245416160034,10,4,2
401468679,2022-23,225.5,195,66,261,3,65.0,1.1529933481152994,132,63,69,63,0,2.8284271247461903,13,29,29,5,0.2087912087912088,0.16483516483516483,0.6263736263736264,0.3333333333333333,0.1111111111111111,9,600.0,2,9,33,31,27,-6,2.494438257849294,3.178339653925719,14,7,6
401468680,2022-23,227.5,169,57,226,1,56.333333333333336,0.9904761904761905,109,53,56,60,7,2.8674417556808756,11,16,38,-16,0.2875,0.1875,0.525,0.46153846153846156,0.15384615384615385,7,1580.0,6,8,24,30,26,2,2.494438257849294,2.7849494198449616,13,-12,5
401468681,2022-23,230.0,168,57,225,18,56.0,0.9739130434782609,100,50,50,68,18,8.48528137423857,11,22,39,-10,0.20481927710843373,0.20481927710843373,0.5903614457831325,0.11764705882352941,0.14705882352941177,8,1682.0,2,10,21,28,34,13,5.312459150169742,2.753516319616186,11,-4,5
401468682,2022-23,222.0,171,66,237,13,57.0,1.027027027027027,117,67,50,54,-13,7.2571803523590805,7,20,31,-8,0.1827956989247312,0.3655913978494624,0.45161290322580644,0.3333333333333333,0.3333333333333333,6,799.0,7,10,34,32,27,-7,2.943920288775949,2.0499036918626765,8,2,4
401468683,2022-23,227.0,178,65,243,20,59.333333333333336,1.0455212922173274,116,66,50,62,-4,6.79869268479038,10,21,37,-12,0.1414141414141414,0.3838383838383838,0.47474747474747475,0.14705882352941177,0.38235294117647056,6,1501.0,2,14,37,28,34,-3,3.7416573867739413,2.2781015093340393,8,6,5
401468684,2022-23,226.5,171,48,219,25,57.0,1.0066225165562914,103,47,56,68,21,8.602325267042627,10,17,48,-28,0.15384615384615385,0.2967032967032967,0.5494505494505495,0.19444444444444445,0.3055555555555556,8,1201.0,5,11,24,31,36,12,4.9216076867444665,5.399780073950872,23,-16,5
401468685,2022-23,243.0,193,58,251,3,64.33333333333333,1.0589849108367626,129,56,73,64,8,6.944222218666553,19,33,26,12,0.13725490196078433,0.24509803921568626,0.6176470588235294,0.08571428571428572,0.2571428571428571,7,1499.0,5,9,29,38,35,6,3.7416573867739413,4.32012683127333,14,-8,10
401468686,2022-23,221.5,165,52,217,7,55.0,0.9932279909706546,104,57,47,61,4,5.887840577551898,12,17,38,-15,0.20454545454545456,0.3409090909090909,0.45454545454545453,0.14285714285714285,0.4,5,1038.0,5,13,29,24,35,6,4.496912521077347,2.000528715890539,9,5,7
401468687,2022-23,230.5,187,63,250,3,62.333333333333336,1.081706435285611,118,58,60,69,11,4.784233364802441,10,23,40,-11,0.24444444444444444,0.17777777777777778,0.5777777777777777,0.20588235294117646,0.17647058823529413,6,1200.0,2,5,29,27,34,5,2.943920288775949,1.6680527569594437,7,1,5
401468688,2022-23,229.5,172,65,237,6,57.333333333333336,0.9992737835875091,111,67,44,61,-6,9.741092797468305,14,29,26,9,0.11224489795918367,0.37755102040816324,0.5102040816326531,0.11764705882352941,0.35294117647058826,7,961.0,4,12,35,29,34,-1,2.6246692913372702,5.644634149289498,18,17,8
401468689,2022-23,229.5,190,53,243,8,63.333333333333336,1.1038489469862018,127,58,69,63,5,4.4969125210773475,6,21,36,-9,0.21428571428571427,0.30612244897959184,0.47959183673469385,0.16666666666666666,0.4166666666666667,5,1181.0,2,15,32,30,36,4,2.494438257849294,1.287936783977627,6,1,3
401468690,2022-23,224.0,175,68,243,5,58.333333333333336,1.0416666666666667,117,42,75,58,16,13.474255287605157,10,23,34,-10,0.24175824175824176,0.32967032967032966,0.42857142857142855,0.21212121212121213,0.45454545454545453,11,978.0,10,16,21,37,33,12,6.79869268479038,2.0555307371990934,12,-8,8
401468691,2022-23,233.5,184,46,230,8,61.333333333333336,1.0506780870806567,116,66,50,68,2,8.055363982396381,8,21,43,-18,0.2127659574468085,0.2872340425531915,0.5,0.2,0.2857142857142857,6,2593.0,3,11,30,29,35,5,2.6246692913372702,3.558806537275419,15,-12,6
401468692,2022-23,242.0,178,73,251,4,59.333333333333336,0.9807162534435262,117,57,60,61,4,1.699673171197595,13,21,34,-7,0.13829787234042554,0.2553191489361702,0.6063829787234043,0.16129032258064516,0.1935483870967742,8,1260.0,7,13,32,31,31,-1,0.4714045207910317,2.1064690925896556,8,1,7
401468693,2022-23,231.5,186,75,261,0,62.0,1.0712742980561556,117,54,63,69,15,6.164414002968976,5,19,43,-17,0.22916666666666666,0.3125,0.4583333333333333,0.24324324324324326,0.3783783783783784,7,1259.0,3,9,26,33,37,11,4.546060565661952,3.4770083084254346,14,-7,4
401468694,2022-23,237.5,176,53,229,18,58.666666666666664,0.9880701754385965,110,54,56,66,12,5.2493385826745405,7,19,38,-10,0.15789473684210525,0.30526315789473685,0.5368421052631579,0.3125,0.25,8,1168.0,0,6,29,34,32,3,2.0548046676563256,2.918972302978491,12,-6,4
401468695,2022-23,223.5,161,44,205,7,53.666666666666664,0.9604772557792692,115,58,57,46,-12,5.436502143433364,11,22,19,8,0.17073170731707318,0.21951219512195122,0.6097560975609756,0.21739130434782608,0.21739130434782608,10,1741.0,8,8,29,30,23,-6,3.0912061651652345,4.102426596302745,13,-2,6
401468696,2022-23,222.5,152,44,196,12,50.666666666666664,0.9108614232209737,102,62,40,50,-12,8.993825042154693,11,21,26,-2,0.2597402597402597,0.35064935064935066,0.38961038961038963,0.36363636363636365,0.18181818181818182,6,1952.0,8,9,32,23,22,-10,4.4969125210773475,3.1036090252273087,12,-8,5
401468697,2022-23,231.5,196,55,251,10,65.33333333333333,1.128869690424766,132,62,70,64,2,3.39934634239519,12,22,38,-12,0.16326530612244897,0.19387755102040816,0.6428571428571429,0.11428571428571428,0.2857142857142857,6,1200.0,1,11,31,32,35,4,1.699673171197595,3.837232562863058,15,-6,8
401468698,2022-23,237.0,162,55,217,4,54.0,0.9113924050632911,103,56,47,59,3,5.0990195135927845,12,16,40,-21,0.10869565217391304,0.3695652173913043,0.5217391304347826,0.02631578947368421,0.5,8,1708.0,3,18,30,24,38,8,5.734883511361751,1.6835215907413457,7,1,9
401468699,2022-23,233.0,176,44,220,0,58.666666666666664,1.0071530758226037,114,67,47,62,-5,8.498365855987974,12,23,31,0,0.16483516483516483,0.27472527472527475,0.5604395604395604,0.25806451612903225,0.2903225806451613,8,1999.0,2,11,36,24,31,-5,4.9216076867444665,3.6032100495015604,14,-14,5
401468700,2022-23,225.0,161,50,211,17,53.666666666666664,0.9540740740740741,112,58,54,49,-9,3.6817870057290873,3,9,33,-17,0.1927710843373494,0.25301204819277107,0.5542168674698795,0.25,0.20833333333333334,6,949.0,5,9,29,30,24,-5,2.6246692913372702,2.8324593181106263,9,9,1
401468701,2022-23,225.0,194,55,249,2,64.66666666666667,1.1496296296296296,132,61,71,62,1,4.496912521077347,14,24,33,-4,0.23300970873786409,0.3592233009708738,0.4077669902912621,0.28125,0.34375,11,2169.0,3,10,32,39,32,0,3.299831645537222,4.182585759104714,15,8,7
401468702,2022-23,240.5,178,48,226,4,59.333333333333336,0.9868329868329868,117,53,64,61,8,4.642796092394707,11,16,43,-25,0.18085106382978725,0.3191489361702128,0.5,0.1935483870967742,0.25806451612903225,12,1522.0,1,12,31,32,31,0,0.4714045207910317,3.0973304731976645,12,3,5
401468703,2022-23,220.0,158,55,213,18,52.666666666666664,0.9575757575757575,118,51,67,40,-11,11.08552609887726,6,13,22,-4,0.1875,0.225,0.5875,0.15,0.15,4,612.0,5,4,27,33,20,-7,5.312459150169742,1.2187354100405638,5,0,3
401468704,2022-23,233.5,183,51,234,13,61.0,1.044967880085653,116,65,51,67,2,7.118052168020874,14,24,41,-15,0.1958762886597938,0.30927835051546393,0.4948453608247423,0.30303030303030304,0.2727272727272727,6,1019.0,4,8,35,29,33,-2,2.494438257849294,2.1479702028749292,11,5,7
401468705,2022-23,219.5,137,48,185,21,45.666666666666664,0.8321943811693242,85,34,51,52,18,8.259674462242579,13,25,21,10,0.22857142857142856,0.2714285714285714,0.5,0.1724137931034483,0.3793103448275862,10,2304.0,1,11,17,24,29,12,4.9216076867444665,2.1309856874226067,10,-2,7
401468706,2022-23,241.5,170,66,236,18,56.666666666666664,0.9385783298826778,105,43,62,65,22,9.741092797468305,7,22,34,-3,0.16853932584269662,0.2696629213483146,0.5617977528089888,0.1111111111111111,0.3333333333333333,8,1440.0,5,14,20,33,36,16,6.944222218666553,2.1290150458393042,10,-3,5
401468708,2022-23,233.0,181,55,236,1,60.333333333333336,1.0357653791130186,123,62,61,58,-4,1.699673171197595,8,21,35,-12,0.18947368421052632,0.3157894736842105,0.49473684210526314,0.15625,0.40625,13,1740.0,4,15,31,32,32,1,0.4714045207910317,5.377835142700113,18,-8,7
401468709,2022-23,229.5,165,66,231,3,55.0,0.9586056644880174,109,58,51,56,-2,2.943920288775949,17,25,25,6,0.19767441860465115,0.29069767441860467,0.5116279069767442,0.1,0.23333333333333334,8,734.0,1,8,30,26,30,0,1.8856180831641267,2.652806033331611,11,-2,11
401468710,2022-23,237.0,187,55,242,29,62.333333333333336,1.0520393811533053,121,62,59,66,4,2.8674417556808756,12,21,41,-16,0.14736842105263157,0.21052631578947367,0.6421052631578947,0.08333333333333333,0.25,6,1226.0,4,10,29,30,36,7,3.0912061651652345,2.755079877637508,11,2,8
401468711,2022-23,227.5,170,47,217,4,56.666666666666664,0.9963369963369964,99,43,56,71,28,11.440668201153676,14,26,43,-15,0.16666666666666666,0.40625,0.4270833333333333,0.11627906976744186,0.4883720930232558,5,2477.0,0,16,22,31,43,21,8.602325267042627,3.6751244650394512,14,-7,9
401468712,2022-23,231.0,175,60,235,5,58.333333333333336,1.0101010101010102,112,46,66,63,17,8.806563209081938,5,17,41,-19,0.1595744680851064,0.30851063829787234,0.5319148936170213,0.23333333333333334,0.13333333333333333,7,1220.0,1,9,27,37,30,3,4.189935029992178,2.8202340656617952,11,-1,2
401468714,2022-23,231.5,184,57,241,20,61.333333333333336,1.0597552195824333,113,49,64,71,22,9.177266598624136,9,27,41,-11,0.16831683168316833,0.3564356435643564,0.4752475247524752,0.20512820512820512,0.41025641025641024,12,1306.0,5,15,26,36,39,13,5.557777333511022,3.336893412556416,15,11,6
401468715,2022-23,218.0,164,46,210,2,54.666666666666664,1.003058103975535,116,62,54,48,-14,5.734883511361751,10,21,22,4,0.2247191011235955,0.39325842696629215,0.38202247191011235,0.21428571428571427,0.5,13,112.0,7,12,32,29,28,-4,1.699673171197595,7.890739728869507,23,20,6
401468716,2022-23,232.5,175,61,236,5,58.333333333333336,1.003584229390681,110,60,50,65,5,6.236095644623236,16,27,32,1,0.17777777777777778,0.23333333333333334,0.5888888888888889,0.15151515151515152,0.18181818181818182,7,2146.0,3,5,32,25,33,1,3.559026084010437,2.354689605394966,9,-7,9
401468717,2022-23,228.5,213,54,267,31,71.0,1.2428884026258207,128,67,61,85,18,10.198039027185569,13,30,44,-3,0.17699115044247787,0.30973451327433627,0.5132743362831859,0.23255813953488372,0.27906976744186046,8,1799.0,5,12,35,35,43,8,3.7712361663282534,3.616250657997687,12,11,9
401468718,2022-23,242.5,177,55,232,1,59.0,0.9731958762886598,111,58,53,66,8,5.354126134736337,13,22,35,-4,0.18085106382978725,0.3191489361702128,0.5,0.16216216216216217,0.3783783783783784,7,973.0,5,18,31,26,37,6,4.496912521077347,3.1794236776823768,13,10,7
401468719,2022-23,236.5,175,63,238,29,58.333333333333336,0.9866102889358703,123,66,57,52,-14,5.792715732327589,9,17,29,-6,0.15463917525773196,0.36082474226804123,0.4845360824742268,0.06896551724137931,0.27586206896551724,8,2017.0,3,10,36,32,29,-7,2.8674417556808756,1.8203579205529474,8,0,5
401468720,2022-23,216.0,123,55,178,5,41.0,0.7592592592592593,76,29,47,47,18,8.48528137423857,9,19,24,-1,0.18181818181818182,0.3333333333333333,0.48484848484848486,0.2,0.32,8,1991.0,1,11,17,24,25,8,3.559026084010437,2.178406756071501,9,5,4
401468721,2022-23,229.5,183,58,241,7,61.0,1.0631808278867103,123,59,64,60,1,2.160246899469287,16,29,24,12,0.22,0.4,0.38,0.23529411764705882,0.5,7,1760.0,4,14,32,34,34,2,0.9428090415820634,3.741487525480479,15,-10,7
401468723,2022-23,225.0,183,48,231,5,61.0,1.0844444444444445,117,68,49,66,-2,8.524474568362947,18,25,37,-8,0.18947368421052632,0.2631578947368421,0.5473684210526316,0.1875,0.125,5,1426.0,3,8,38,25,32,-6,5.312459150169742,2.801168575075949,11,-2,8
401468725,2022-23,234.0,173,60,233,3,57.666666666666664,0.9857549857549858,128,73,55,45,-28,11.585431464655176,10,15,21,3,0.14736842105263157,0.3368421052631579,0.5157894736842106,0.1111111111111111,0.48148148148148145,6,2515.0,7,14,34,34,27,-7,3.299831645537222,1.8093590302301545,7,-7,9
401468726,2022-23,234.0,174,45,219,4,58.0,0.9914529914529915,113,53,60,61,8,3.559026084010437,11,22,33,-5,0.1262135922330097,0.4563106796116505,0.4174757281553398,0.07692307692307693,0.5384615384615384,6,2069.0,5,19,31,33,39,8,3.39934634239519,2.4705882352941178,8,-3,8
401468727,2022-23,229.5,171,56,227,25,57.0,0.9934640522875817,127,67,60,44,-23,9.626352718795768,2,15,24,-4,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.21739130434782608,0.34782608695652173,6,100.0,1,9,36,31,23,-13,5.354126134736337,1.9286999351290703,6,2,1
401468728,2022-23,231.5,179,62,241,3,59.666666666666664,1.030957523398128,116,60,56,63,3,2.8674417556808756,11,21,36,-9,0.2087912087912088,0.25274725274725274,0.5384615384615384,0.08823529411764706,0.23529411764705882,6,1141.0,2,11,29,28,34,5,2.6246692913372702,1.9811437493416664,8,1,6
401468729,2022-23,223.5,157,64,221,1,52.333333333333336,0.9366144668158091,100,55,45,57,2,5.2493385826745405,9,18,31,-5,0.12048192771084337,0.24096385542168675,0.6385542168674698,0.0625,0.28125,7,1982.0,3,9,27,24,32,5,3.299831645537222,1.7444267180564472,8,-3,6
401468730,2022-23,245.0,179,58,237,3,59.666666666666664,0.9741496598639455,119,60,59,60,0,0.4714045207910317,9,22,36,-12,0.1414141414141414,0.35353535353535354,0.5050505050505051,0.21212121212121213,0.42424242424242425,9,1860.0,3,13,34,32,33,-1,0.816496580927726,1.9215361296092481,9,0,5
401468731,2022-23,230.0,170,68,238,14,56.666666666666664,0.9855072463768116,108,42,66,62,20,10.498677165349081,16,20,37,-12,0.14130434782608695,0.31521739130434784,0.5434782608695652,0.05555555555555555,0.3888888888888889,8,1036.0,4,14,19,37,36,17,8.259674462242577,3.003357489649276,13,8,9
401468732,2022-23,231.5,154,65,219,24,51.333333333333336,0.8869690424766019,110,49,61,44,-5,7.1336448530109,9,15,23,-2,0.19767441860465115,0.4186046511627907,0.38372093023255816,0.24,0.48,9,1140.0,4,9,26,35,25,-1,4.4969125210773475,3.007237646224449,11,-6,4
401468733,2022-23,231.5,181,64,245,9,60.333333333333336,1.0424766018718503,120,54,66,61,7,4.921607686744467,13,23,34,-7,0.23157894736842105,0.35789473684210527,0.4105263157894737,0.24242424242424243,0.42424242424242425,8,1134.0,4,12,24,38,33,9,5.792715732327588,2.581652679109945,12,-1,6
401468734,2022-23,229.5,161,52,213,43,53.666666666666664,0.9353667392883079,98,47,51,63,16,6.79869268479038,10,16,39,-15,0.16666666666666666,0.27380952380952384,0.5595238095238095,0.08823529411764706,0.23529411764705882,11,1080.0,2,6,25,25,34,9,4.242640687119285,2.7474315104976044,11,9,5
401468735,2022-23,237.0,163,44,207,1,54.333333333333336,0.9170182841068917,109,55,54,54,-1,0.4714045207910317,11,15,33,-12,0.16091954022988506,0.28735632183908044,0.5517241379310345,0.2692307692307692,0.19230769230769232,11,1954.0,5,7,30,31,26,-4,2.160246899469287,3.3252655990684152,11,0,6
401468736,2022-23,233.5,183,55,238,15,61.0,1.044967880085653,114,55,59,69,14,5.887840577551898,15,26,38,-7,0.27058823529411763,0.16470588235294117,0.5647058823529412,0.3225806451612903,0.16129032258064516,13,1319.0,2,7,25,29,31,6,2.494438257849294,5.865983575975087,18,-11,7
401468737,2022-23,216.0,159,61,220,3,53.0,0.9814814814814815,104,57,47,55,-2,4.320493798938574,10,15,34,-13,0.1728395061728395,0.2962962962962963,0.5308641975308642,0.20689655172413793,0.3793103448275862,7,1419.0,2,12,26,26,29,3,1.4142135623730951,2.777054475192268,9,7,6
401468738,2022-23,229.5,199,48,247,25,66.33333333333333,1.1561365286855483,144,79,65,55,-24,9.843215373488935,12,20,31,-7,0.23157894736842105,0.23157894736842105,0.5368421052631579,0.03225806451612903,0.3548387096774194,6,1740.0,1,12,35,29,31,-4,2.494438257849294,2.300739166754108,10,-1,7
401468739,2022-23,231.5,183,54,237,23,61.0,1.0539956803455723,110,52,58,73,21,8.831760866327848,15,26,40,-7,0.16494845360824742,0.28865979381443296,0.5463917525773195,0.11904761904761904,0.38095238095238093,4,924.0,5,13,26,29,42,16,6.944222218666553,1.9410441038883859,8,-3,9
401468740,2022-23,236.5,162,68,230,10,54.0,0.9133192389006343,99,59,40,63,4,10.03327796219494,15,24,34,-5,0.13793103448275862,0.28735632183908044,0.5747126436781609,0.13157894736842105,0.47368421052631576,10,1838.0,7,17,30,19,38,8,7.788880963698615,4.043306277790733,15,7,11
